Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","4","Algérie","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","2621","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","240","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","320","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","34","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","32","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","8","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","1","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","47","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","6","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","240","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","320","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","34","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","4","Algérie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","32","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","175","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","157","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","3002","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","3046","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","78","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","70","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","1287","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","1283","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","29514","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","31518","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","148928","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","151564","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","23904","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","17812","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","66900","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","57217","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","107831","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","108907","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","415292","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","412181","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","96461","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","102736","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","315235","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","365866","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","21714","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","24058","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","165652","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","112968","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","1155","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","584","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","7424","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","3007","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","234180","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","195737","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","825456","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","736350","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","187241","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","164951","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","864915","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","818866","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","329137","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","343958","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","844657","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","920315","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","321797","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","319314","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","742149","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","767731","","Donnée officielle"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","827935","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","792429","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","2403890","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","2337460","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","714878","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","79","Allemagne","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","679682","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
